Energy,Cells,Value,Error
0.00018,34.5,0.0,
0.00019,34.5,0.0,
0.0002,34.5,0.0,
0.00021,34.5,0.0,
0.00022,34.5,0.0,
0.00023,34.5,0.0,
0.00024,34.5,0.0,
0.000255,34.5,0.0,
0.00027,34.5,0.0,
0.00028,34.5,0.0,
0.0003,34.5,0.0,
0.00032,34.5,0.0,
0.00034,34.5,0.0,
0.00036,34.5,0.0,
0.00038,34.5,0.0,
0.0004,34.5,0.0,
0.000425,34.5,0.0,
0.00045,34.5,0.0,
0.000475,34.5,0.0,
0.0005,34.5,0.0,
0.000525,34.5,0.0,
0.00055,34.5,0.0,
0.000575,34.5,0.0,
0.0006,34.5,0.0,
0.00063,34.5,0.0,
0.00066,34.5,0.0,
0.00069,34.5,0.0,
0.00072,34.5,0.0,
0.00076,34.5,0.0,
0.0008,34.5,0.0,
0.00084,34.5,0.0,
0.00088,34.5,0.0,
0.00092,34.5,0.0,
0.00096,34.5,0.0,
0.001,34.5,0.0,
0.00105,34.5,0.0,
0.0011,34.5,0.0,
0.00115,34.5,0.0,
0.0012,34.5,0.0,
0.001275,34.5,0.0,
0.00135,34.5,0.0,
0.001425,34.5,0.0,
0.0015,34.5,0.0,
0.0016,34.5,0.0,
0.0017,34.5,0.0,
0.0018,34.5,0.0,
0.0019,34.5,0.0,
0.002,34.5,0.0,
0.0021,34.5,0.0,
0.0022,34.5,0.0,
0.0023,34.5,0.0,
0.0024,34.5,0.0,
0.00255,34.5,0.0,
0.0027,34.5,0.0,
0.0028,34.5,0.0,
0.003,34.5,0.0,
0.0032,34.5,0.0,
0.0034,34.5,0.0,
0.0036,34.5,0.0,
0.0038,34.5,0.0,
0.004,34.5,0.0,
0.00425,34.5,0.0,
0.0045,34.5,0.0,
0.00475,34.5,0.0,
0.005,34.5,0.0,
0.00525,34.5,0.0,
0.0055,34.5,0.0,
0.00575,34.5,0.0,
0.006,34.5,0.0,
0.0063,34.5,0.0,
0.0066,34.5,0.0,
0.0069,34.5,0.0,
0.0072,34.5,0.0,
0.0076,34.5,0.0,
0.008,34.5,0.0,
0.0084,34.5,0.0,
0.0088,34.5,0.0,
0.0092,34.5,0.0,
0.0096,34.5,0.0,
0.01,34.5,0.0,
0.0105,34.5,0.0,
0.011,34.5,0.0,
0.0115,34.5,0.0,
0.012,34.5,0.0,
0.01275,34.5,0.0,
0.0135,34.5,0.0,
0.01425,34.5,0.0,
0.015,34.5,0.0,
0.016,34.5,0.0,
0.017,34.5,0.0,
0.018,34.5,0.0,
0.019,34.5,0.0,
0.02,34.5,0.0,
0.021,34.5,0.0,
0.022,34.5,0.0,
0.023,34.5,0.0,
0.024,34.5,0.0,
0.0255,34.5,0.0,
0.027,34.5,0.0,
0.028,34.5,0.0,
0.03,34.5,0.0,
0.032,34.5,0.0,
0.034,34.5,0.0,
0.036,34.5,0.0,
0.038,34.5,0.0,
0.04,34.5,0.0,
0.0425,34.5,0.0,
0.045,34.5,0.0,
0.0475,34.5,0.0,
0.05,34.5,0.0,
0.0525,34.5,0.0,
0.055,34.5,0.0,
0.0575,34.5,0.0,
0.06,34.5,0.0,
0.063,34.5,0.0,
0.066,34.5,0.0,
0.069,34.5,0.0,
0.072,34.5,0.0,
0.076,34.5,0.0,
0.08,34.5,0.0,
0.084,34.5,0.0,
0.088,34.5,0.0,
0.092,34.5,0.0,
0.096,34.5,0.0,
0.1,34.5,0.0,
0.105,34.5,0.0,
0.11,34.5,0.0,
0.115,34.5,0.0,
0.12,34.5,0.0,
0.1275,34.5,0.0,
0.135,34.5,0.0,
0.1425,34.5,0.0,
0.15,34.5,0.0,
0.16,34.5,0.0,
0.17,34.5,0.0,
0.18,34.5,0.0,
0.19,34.5,0.0,
0.2,34.5,0.0,
0.21,34.5,0.0,
0.22,34.5,0.0,
0.23,34.5,0.0,
0.24,34.5,0.0,
0.255,34.5,0.0,
0.27,34.5,0.0,
0.28,34.5,0.0,
0.3,34.5,0.0,
0.32,34.5,0.0,
0.34,34.5,0.0,
0.36,34.5,0.0,
0.38,34.5,0.0,
0.4,34.5,0.0,
0.425,34.5,0.00013608720729195404,0.025137278146631206
0.45,34.5,0.00022666741245894645,0.02590284136006553
0.475,34.5,0.000457015949586463,0.025692152198844548
0.5,34.5,0.0009405526820910579,0.024140323647866703
0.525,34.5,0.0015555182016510445,0.0234580633492329
0.55,34.5,0.0022849786191684626,0.02289281181240142
0.575,34.5,0.005272429646747911,0.02296695864120984
0.6,34.5,0.011699840547759044,0.0227873843830383
0.63,34.5,0.019886835443285185,0.023215087489638884
0.66,34.5,0.03648097332547977,0.02326492551526324
0.69,34.5,0.0590685629522922,0.02301388159323742
0.72,34.5,0.10708033811937373,0.02262789587600382
0.76,34.5,0.2633125081637509,0.02202259038682061
0.8,34.5,0.38457220480036813,0.02194279113653624
0.84,34.5,0.5106785492330831,0.021948182985609327
0.88,34.5,0.7173964768853769,0.021931562263763502
0.92,34.5,0.8823193176825639,0.022019232094276493
0.96,34.5,1.129290071460786,0.0221571752712783
1.0,34.5,1.396649476297623,0.022253878305910326
1.1,34.5,2.9755020573577085,0.022754616563468687
1.2,34.5,4.981740425160675,0.022929456579336226
1.3,34.5,6.677133078061686,0.02312688779676852
1.4,34.5,8.268721857072116,0.02320901325472872
1.5,34.5,9.677700713466677,0.02336538172751137
1.6,34.5,11.443321360728962,0.02367193087951787
1.7,34.5,13.149296752707599,0.02377272738906856
1.8,34.5,14.750359055862521,0.02395097030254229
1.9,34.5,17.33103516738777,0.02430293179712437
2.0,34.5,20.23544573235884,0.024641622661707864
2.1,34.5,22.93362518132484,0.02520136947244684
2.2,34.5,25.75906303284807,0.02559263887354792
2.3,34.5,28.64090323962974,0.02582149056748791
2.4,34.5,31.37524045891167,0.025978186289368387
2.5,34.5,34.380252486917996,0.026232064055301773
2.6,34.5,36.9441020527259,0.02634102358586095
2.7,34.5,40.50356147383453,0.026583730819819913
2.8,34.5,43.440278629939435,0.026827721339614783
2.9,34.5,46.01834648563721,0.026821531964726756
3.0,34.5,48.51521943158648,0.02700744668778132
3.1,34.5,51.0978823372619,0.0272008023276365
3.2,34.5,53.917557544141026,0.02723186253113568
3.3,34.5,56.16869889323228,0.027310804411144782
3.4,34.5,58.536863359377264,0.02748745676204074
3.5,34.5,60.422580534170145,0.02763007527572652
3.6,34.5,62.5271510882776,0.027657841041864806
3.7,34.5,64.27264955971562,0.027694945453609635
3.8,34.5,65.30576274402449,0.027693216628823816
3.9,34.5,67.22292493808042,0.028255966750352704
4.0,34.5,68.41426132382254,0.028262619612224503
4.1,34.5,69.84817962564908,0.028287273689041954
4.2,34.5,71.39825288139832,0.02828461908477524
4.3,34.5,73.09037344440746,0.028311218969054096
4.4,34.5,74.54723498142977,0.02848868475150621
4.5,34.5,76.0500592591404,0.028507889748689206
4.6,34.5,77.01634271453253,0.028509488784141765
4.7,34.5,78.04185240938043,0.028500056686079973
4.8,34.5,79.0850125574724,0.02850932646433174
4.9,34.5,79.91987946672096,0.028508245387870307
5.0,34.5,81.02828838288694,0.028512739869431265
5.1,34.5,82.01851600341877,0.028516397771271115
5.2,34.5,82.99282384731694,0.028513691691745238
5.3,34.5,83.76158324144647,0.028517515855349194
5.4,34.5,84.42860653417539,0.028519341151015058
5.5,34.5,85.11847701802267,0.028510839568144257
5.6,34.5,85.3998739238978,0.028508285934128443
5.7,34.5,86.15739898579716,0.028500908314209164
5.8,34.5,86.57778202936713,0.028497485859526273
5.9,34.5,87.27380121738531,0.0285092096448151
6.0,34.5,87.45119566411567,0.028498860562720184
6.1,34.5,88.00892267997867,0.02850795810817972
6.2,34.5,88.56218176302528,0.02850346689387796
6.3,34.5,89.18174044934571,0.028502621345493504
6.4,34.5,89.48518888707054,0.028503054881439067
6.5,34.5,90.3805390832585,0.028569726050692634
6.6,34.5,90.97259714874959,0.028575838239242833
6.7,34.5,91.33167676428783,0.028576499642607864
6.8,34.5,91.74126520684474,0.028560093143457296
6.9,34.5,92.01154924799931,0.02855747769847039
7.0,34.5,92.6117531695061,0.028555243011887794
7.1,34.5,93.02960451002794,0.02855532201906591
7.2,34.5,93.60926912309979,0.028552982334441715
7.3,34.5,93.89897497160047,0.028545675239256888
7.4,34.5,94.23534863731064,0.028540956948671623
7.5,34.5,94.53073596379392,0.028532751747917837
7.6,34.5,94.70866919896636,0.02852692354288356
7.7,34.5,95.08218367437291,0.02853517183139076
7.8,34.5,95.33483487036429,0.028522782337404056
7.9,34.5,95.59331961412748,0.028527653089501784
8.0,34.5,95.72756183352473,0.028520963662607656
8.1,34.5,96.00660942593791,0.028520722008315135
8.2,34.5,96.23505374798965,0.028525413565793096
8.3,34.5,96.35001568381367,0.028521332318203793
8.4,34.5,96.54771413098935,0.028517292951774596
8.5,34.5,96.73326752209499,0.02851439342471428
8.6,34.5,96.78553131922601,0.028511804823142042
8.7,34.5,97.16217005197394,0.028502912071710358
8.8,34.5,97.44650665990441,0.02850317559070946
8.9,34.5,97.75536002516544,0.02852908020319391
9.0,34.5,97.80737938070341,0.0285264404044921
9.1,34.5,97.8787369287436,0.028525346284427672
9.2,34.5,98.12015605236543,0.02851871223439978
9.3,34.5,98.32471327075876,0.028508726533886013
9.4,34.5,98.5318287455628,0.028499340550612245
9.5,34.5,98.80450258934921,0.02854886170816693
9.6,34.5,98.83826010517784,0.028546015247093288
9.7,34.5,98.90979458147436,0.028544828652853575
9.8,34.5,99.03542965080177,0.028537425165782247
9.9,34.5,99.10831712449848,0.0285363881303299
10.0,34.5,99.10831712449848,0.0285363881303299
10.1,34.5,99.1951211025281,0.028537298054417303
10.2,34.5,99.288945488308,0.028536636165836637
10.3,34.5,99.33733767335028,0.028533829773734084
10.4,34.5,99.44958306835758,0.02852926934378923
10.5,34.5,99.48030662710978,0.02852652868118092
10.6,34.5,99.48030662710978,0.02852652868118092
10.7,34.5,99.48030662710978,0.02852652868118092
10.8,34.5,99.48030662710978,0.02852652868118092
10.9,34.5,99.48030662710978,0.02852652868118092
11.0,34.5,99.48030662710978,0.02852652868118092
11.1,34.5,99.62494524124232,0.028524523546737336
11.2,34.5,99.62494524124232,0.028524523546737336
11.3,34.5,99.6872769058674,0.028522449644187212
11.4,34.5,99.76975485149696,0.028516968291323528
11.5,34.5,99.81588086711687,0.028514119518543726
11.6,34.5,99.81588086711687,0.028514119518543726
11.7,34.5,99.81588086711687,0.028514119518543726
11.8,34.5,99.81588086711687,0.028514119518543726
11.9,34.5,99.8480025263213,0.028511345528777477
12.0,34.5,99.8480025263213,0.028511345528777477
12.1,34.5,99.8480025263213,0.028511345528777477
12.2,34.5,99.92129084279985,0.02851032321333328
12.3,34.5,99.97616722715793,0.028507781747389358
12.4,34.5,99.97616722715793,0.028507781747389358
12.5,34.5,99.97616722715793,0.028507781747389358
12.6,34.5,99.97616722715793,0.028507781747389358
12.7,34.5,99.97616722715793,0.028507781747389358
12.8,34.5,99.97616722715793,0.028507781747389358
12.9,34.5,99.97616722715793,0.028507781747389358
13.0,34.5,99.97616722715793,0.028507781747389358
13.1,34.5,99.97616722715793,0.028507781747389358
13.2,34.5,99.97616722715793,0.028507781747389358
13.3,34.5,99.97616722715793,0.028507781747389358
13.4,34.5,99.97616722715793,0.028507781747389358
13.5,34.5,99.97616722715793,0.028507781747389358
13.6,34.5,99.97616722715793,0.028507781747389358
13.7,34.5,99.97616722715793,0.028507781747389358
13.8,34.5,99.97616722715793,0.028507781747389358
13.9,34.5,99.97616722715793,0.028507781747389358
14.0,34.5,99.97616722715793,0.028507781747389358
14.1,34.5,99.97616722715793,0.028507781747389358
14.2,34.5,99.97616722715793,0.028507781747389358
14.3,34.5,99.97616722715793,0.028507781747389358
14.4,34.5,99.97616722715793,0.028507781747389358
14.5,34.5,99.97616722715793,0.028507781747389358
14.6,34.5,99.97616722715793,0.028507781747389358
14.7,34.5,99.97616722715793,0.028507781747389358
14.8,34.5,99.97616722715793,0.028507781747389358
14.9,34.5,99.97616722715793,0.028507781747389358
15.0,34.5,99.97616722715793,0.028507781747389358
15.1,34.5,99.97616722715793,0.028507781747389358
15.2,34.5,99.97616722715793,0.028507781747389358
15.3,34.5,99.97616722715793,0.028507781747389358
15.4,34.5,99.97616722715793,0.028507781747389358
15.5,34.5,99.97616722715793,0.028507781747389358
15.6,34.5,99.97616722715793,0.028507781747389358
15.7,34.5,99.97616722715793,0.028507781747389358
15.8,34.5,99.97616722715793,0.028507781747389358
15.9,34.5,99.97616722715793,0.028507781747389358
16.0,34.5,99.97616722715793,0.028507781747389358
16.1,34.5,99.97616722715793,0.028507781747389358
16.2,34.5,99.97616722715793,0.028507781747389358
16.3,34.5,99.97616722715793,0.028507781747389358
16.4,34.5,99.97616722715793,0.028507781747389358
16.5,34.5,99.97616722715793,0.028507781747389358
16.6,34.5,99.97616722715793,0.028507781747389358
16.7,34.5,99.97616722715793,0.028507781747389358
16.8,34.5,99.97616722715793,0.028507781747389358
16.9,34.5,99.97616722715793,0.028507781747389358
17.0,34.5,99.97616722715793,0.028507781747389358
17.1,34.5,99.97616722715793,0.028507781747389358
17.2,34.5,99.97616722715793,0.028507781747389358
17.3,34.5,99.97616722715793,0.028507781747389358
17.4,34.5,100.0,0.02850538060255709
17.5,34.5,100.0,0.02850538060255709
17.6,34.5,100.0,0.02850538060255709
17.7,34.5,100.0,0.02850538060255709
17.8,34.5,100.0,0.02850538060255709
17.9,34.5,100.0,0.02850538060255709
18.0,34.5,100.0,0.02850538060255709
18.1,34.5,100.0,0.02850538060255709
18.2,34.5,100.0,0.02850538060255709
18.3,34.5,100.0,0.02850538060255709
18.4,34.5,100.0,0.02850538060255709
18.5,34.5,100.0,0.02850538060255709
18.6,34.5,100.0,0.02850538060255709
18.7,34.5,100.0,0.02850538060255709
18.8,34.5,100.0,0.02850538060255709
18.9,34.5,100.0,0.02850538060255709
19.0,34.5,100.0,0.02850538060255709
19.1,34.5,100.0,0.02850538060255709
19.2,34.5,100.0,0.02850538060255709
19.3,34.5,100.0,0.02850538060255709
19.4,34.5,100.0,0.02850538060255709
19.5,34.5,100.0,0.02850538060255709
19.6,34.5,100.0,0.02850538060255709
19.7,34.5,100.0,0.02850538060255709
19.8,34.5,100.0,0.02850538060255709
19.9,34.5,100.0,0.02850538060255709
20.0,34.5,100.0,0.02850538060255709
